Datetime,Total Energy 
04/30/2023 23:45:00,0.1605
05/01/2023 00:00:00,0.1617
05/01/2023 00:15:00,0.1611
05/01/2023 00:30:00,0.1616
05/01/2023 00:45:00,0.1632
05/01/2023 01:00:00,0.1646
05/01/2023 01:15:00,0.1644
05/01/2023 01:30:00,0.166
05/01/2023 01:45:00,0.1661
05/01/2023 02:00:00,0.1665
05/01/2023 02:15:00,0.1662
05/01/2023 02:30:00,0.1676
05/01/2023 02:45:00,0.1674
05/01/2023 03:00:00,0.1677
05/01/2023 03:15:00,0.1681
05/01/2023 03:30:00,0.1679
05/01/2023 03:45:00,0.169
05/01/2023 04:00:00,0.1695
05/01/2023 04:15:00,0.1705
05/01/2023 04:30:00,0.1706
05/01/2023 04:45:00,0.1704
05/01/2023 05:00:00,0.1699
05/01/2023 05:15:00,0.1693
05/01/2023 05:30:00,0.1706
05/01/2023 05:45:00,0.1714
05/01/2023 06:00:00,0.1694
05/01/2023 06:15:00,0.17
05/01/2023 06:30:00,0.1696
05/01/2023 06:45:00,0.1703
05/01/2023 07:00:00,0.1711
05/01/2023 07:15:00,0.1714
05/01/2023 07:30:00,0.172
05/01/2023 07:45:00,0.1701
05/01/2023 08:00:00,0.1714
05/01/2023 08:15:00,0.1685
05/01/2023 08:30:00,0.1664
05/01/2023 08:45:00,0.1642
05/01/2023 09:00:00,0.1654
05/01/2023 09:15:00,0.1646
05/01/2023 09:30:00,0.1652
05/01/2023 09:45:00,0.1631
05/01/2023 10:00:00,0.1654
05/01/2023 10:15:00,0.1647
05/01/2023 10:30:00,0.1645
05/01/2023 10:45:00,0.1626
05/01/2023 11:00:00,0.1599
05/01/2023 11:15:00,0.1624
05/01/2023 11:30:00,0.1593
05/01/2023 11:45:00,0.1597
05/01/2023 12:00:00,0.1617
05/01/2023 12:15:00,0.1644
05/01/2023 12:30:00,0.1629
05/01/2023 12:45:00,0.1623
05/01/2023 13:00:00,0.1646
05/01/2023 13:15:00,0.1662
05/01/2023 13:30:00,0.1672
05/01/2023 13:45:00,1.2831
05/01/2023 14:00:00,1.4423
05/01/2023 14:15:00,1.4306
05/01/2023 14:30:00,1.4228
05/01/2023 14:45:00,1.4108
05/01/2023 15:00:00,1.4041
05/01/2023 15:15:00,0.3902
05/01/2023 15:30:00,1.3038
05/01/2023 15:45:00,1.0617
05/01/2023 16:00:00,0.16
05/01/2023 16:15:00,0.16
05/01/2023 16:30:00,0.1588
05/01/2023 16:45:00,0.543
05/01/2023 17:00:00,1.413
05/01/2023 17:15:00,1.2517
05/01/2023 17:30:00,0.1891
05/01/2023 17:45:00,0.1611
05/01/2023 18:00:00,0.162
05/01/2023 18:15:00,0.2794
05/01/2023 18:30:00,1.4272
05/01/2023 18:45:00,1.4125
05/01/2023 19:00:00,1.4095
05/01/2023 19:15:00,1.399
05/01/2023 19:30:00,1.4052
05/01/2023 19:45:00,1.4097
05/01/2023 20:00:00,1.377
05/01/2023 20:15:00,0.1682
05/01/2023 20:30:00,0.1633
05/01/2023 20:45:00,0.1633
05/01/2023 21:00:00,0.1642
05/01/2023 21:15:00,0.1635
05/01/2023 21:30:00,0.1621
05/01/2023 21:45:00,0.1631
05/01/2023 22:00:00,0.1631
05/01/2023 22:15:00,0.1631
05/01/2023 22:30:00,0.1635
05/01/2023 22:45:00,0.1646
05/01/2023 23:00:00,0.1648
05/01/2023 23:15:00,0.1652
05/01/2023 23:30:00,0.1652
05/01/2023 23:45:00,0.1643
05/02/2023 00:00:00,0.1664
05/02/2023 00:15:00,0.1665
05/02/2023 00:30:00,0.1661
05/02/2023 00:45:00,0.1677
05/02/2023 01:00:00,0.1679
05/02/2023 01:15:00,0.1672
05/02/2023 01:30:00,0.1684
05/02/2023 01:45:00,0.1684
05/02/2023 02:00:00,0.1686
05/02/2023 02:15:00,0.1685
05/02/2023 02:30:00,0.1676
05/02/2023 02:45:00,0.1679
05/02/2023 03:00:00,0.1665
05/02/2023 03:15:00,0.1668
05/02/2023 03:30:00,0.1692
05/02/2023 03:45:00,0.1681
05/02/2023 04:00:00,0.1683
05/02/2023 04:15:00,0.17
05/02/2023 04:30:00,0.1691
05/02/2023 04:45:00,0.1694
05/02/2023 05:00:00,0.17
05/02/2023 05:15:00,0.1676
05/02/2023 05:30:00,0.1684
05/02/2023 05:45:00,0.1687
05/02/2023 06:00:00,0.1681
05/02/2023 06:15:00,0.1671
05/02/2023 06:30:00,0.1651
05/02/2023 06:45:00,0.1655
05/02/2023 07:00:00,0.1651
05/02/2023 07:15:00,0.1637
05/02/2023 07:30:00,0.1659
05/02/2023 07:45:00,0.165
05/02/2023 08:00:00,0.1641
05/02/2023 08:15:00,0.1668
05/02/2023 08:30:00,0.168
05/02/2023 08:45:00,0.1679
05/02/2023 09:00:00,0.1677
05/02/2023 09:15:00,0.1671
05/02/2023 09:30:00,0.1641
05/02/2023 09:45:00,0.1614
05/02/2023 10:00:00,0.1604
05/02/2023 10:15:00,0.1545
05/02/2023 10:30:00,0.154
05/02/2023 10:45:00,0.153
05/02/2023 11:00:00,0.1521
05/02/2023 11:15:00,0.1522
05/02/2023 11:30:00,0.1519
05/02/2023 11:45:00,0.1514
05/02/2023 12:00:00,0.1524
05/02/2023 12:15:00,0.1528
05/02/2023 12:30:00,0.156
05/02/2023 12:45:00,0.1567
05/02/2023 13:00:00,0.1588
05/02/2023 13:15:00,0.1597
05/02/2023 13:30:00,0.1649
05/02/2023 13:45:00,0.1653
05/02/2023 14:00:00,0.1653
05/02/2023 14:15:00,0.8509
05/02/2023 14:30:00,1.7079
05/02/2023 14:45:00,1.6795
05/02/2023 15:00:00,1.6689
05/02/2023 15:15:00,1.6563
05/02/2023 15:30:00,1.6435
05/02/2023 15:45:00,1.6244
05/02/2023 16:00:00,1.6037
05/02/2023 16:15:00,1.5807
05/02/2023 16:30:00,0.4997
05/02/2023 16:45:00,0.1926
05/02/2023 17:00:00,1.5659
05/02/2023 17:15:00,1.1903
05/02/2023 17:30:00,0.1583
05/02/2023 17:45:00,0.1682
05/02/2023 18:00:00,0.2149
05/02/2023 18:15:00,0.2153
05/02/2023 18:30:00,0.2152
05/02/2023 18:45:00,0.2133
05/02/2023 19:00:00,0.1707
05/02/2023 19:15:00,0.1546
05/02/2023 19:30:00,0.1564
05/02/2023 19:45:00,0.1578
05/02/2023 20:00:00,0.1591
05/02/2023 20:15:00,0.16
05/02/2023 20:30:00,0.1608
05/02/2023 20:45:00,0.162
05/02/2023 21:00:00,0.1613
05/02/2023 21:15:00,0.1611
05/02/2023 21:30:00,0.1597
05/02/2023 21:45:00,0.1584
05/02/2023 22:00:00,0.1583
05/02/2023 22:15:00,0.1578
05/02/2023 22:30:00,0.1577
05/02/2023 22:45:00,0.1567
05/02/2023 23:00:00,0.1579
05/02/2023 23:15:00,0.1585
05/02/2023 23:30:00,0.1575
05/02/2023 23:45:00,0.1586
05/03/2023 00:00:00,0.1587
05/03/2023 00:15:00,0.1611
05/03/2023 00:30:00,0.1619
05/03/2023 00:45:00,0.1617
05/03/2023 01:00:00,0.1639
05/03/2023 01:15:00,0.1623
05/03/2023 01:30:00,0.1625
05/03/2023 01:45:00,0.164
05/03/2023 02:00:00,0.1646
05/03/2023 02:15:00,0.1656
05/03/2023 02:30:00,0.1654
05/03/2023 02:45:00,0.1657
05/03/2023 03:00:00,0.165
05/03/2023 03:15:00,0.1672
05/03/2023 03:30:00,0.1661
05/03/2023 03:45:00,0.1673
05/03/2023 04:00:00,0.167
05/03/2023 04:15:00,0.1676
05/03/2023 04:30:00,0.1679
05/03/2023 04:45:00,0.1667
05/03/2023 05:00:00,0.168
05/03/2023 05:15:00,0.1653
05/03/2023 05:30:00,0.1666
05/03/2023 05:45:00,0.1664
05/03/2023 06:00:00,0.1676
05/03/2023 06:15:00,0.1677
05/03/2023 06:30:00,0.1654
05/03/2023 06:45:00,0.1662
05/03/2023 07:00:00,0.1649
05/03/2023 07:15:00,0.1635
05/03/2023 07:30:00,0.1625
05/03/2023 07:45:00,0.1645
05/03/2023 08:00:00,0.1621
05/03/2023 08:15:00,0.1616
05/03/2023 08:30:00,0.1593
05/03/2023 08:45:00,0.1621
05/03/2023 09:00:00,0.1607
05/03/2023 09:15:00,0.4764
05/03/2023 09:30:00,1.7349
05/03/2023 09:45:00,1.6514
05/03/2023 10:00:00,1.6566
05/03/2023 10:15:00,1.6655
05/03/2023 10:30:00,1.6559
05/03/2023 10:45:00,1.5999
05/03/2023 11:00:00,1.6027
05/03/2023 11:15:00,1.5855
05/03/2023 11:30:00,1.569
05/03/2023 11:45:00,0.6645
05/03/2023 12:00:00,0.2419
05/03/2023 12:15:00,1.3915
05/03/2023 12:30:00,0.3641
05/03/2023 12:45:00,0.1573
05/03/2023 13:00:00,0.1575
05/03/2023 13:15:00,0.1585
05/03/2023 13:30:00,1.3946
05/03/2023 13:45:00,1.433
05/03/2023 14:00:00,1.4318
05/03/2023 14:15:00,1.4343
05/03/2023 14:30:00,1.456
05/03/2023 14:45:00,0.885
05/03/2023 15:00:00,0.6228
05/03/2023 15:15:00,1.5322
05/03/2023 15:30:00,1.3337
05/03/2023 15:45:00,0.2733
05/03/2023 16:00:00,1.5211
05/03/2023 16:15:00,1.5222
05/03/2023 16:30:00,0.2808
05/03/2023 16:45:00,1.3607
05/03/2023 17:00:00,1.1052
05/03/2023 17:15:00,0.3054
05/03/2023 17:30:00,1.48
05/03/2023 17:45:00,0.6346
05/03/2023 18:00:00,0.7868
05/03/2023 18:15:00,1.4808
05/03/2023 18:30:00,1.4507
05/03/2023 18:45:00,1.4427
05/03/2023 19:00:00,0.807
05/03/2023 19:15:00,0.1715
05/03/2023 19:30:00,0.172
05/03/2023 19:45:00,0.1732
05/03/2023 20:00:00,0.1729
05/03/2023 20:15:00,0.1735
05/03/2023 20:30:00,0.1654
05/03/2023 20:45:00,0.1625
05/03/2023 21:00:00,0.163
05/03/2023 21:15:00,0.1613
05/03/2023 21:30:00,0.1631
05/03/2023 21:45:00,0.1634
05/03/2023 22:00:00,0.1601
05/03/2023 22:15:00,0.1581
05/03/2023 22:30:00,0.1586
05/03/2023 22:45:00,0.1585
05/03/2023 23:00:00,0.1577
05/03/2023 23:15:00,0.1585
05/03/2023 23:30:00,0.158
05/03/2023 23:45:00,0.1585
05/04/2023 00:00:00,0.1599
05/04/2023 00:15:00,0.1596
05/04/2023 00:30:00,0.1608
05/04/2023 00:45:00,0.1607
05/04/2023 01:00:00,0.1607
05/04/2023 01:15:00,0.1609
05/04/2023 01:30:00,0.1605
05/04/2023 01:45:00,0.1612
05/04/2023 02:00:00,0.1614
05/04/2023 02:15:00,0.1618
05/04/2023 02:30:00,0.1629
05/04/2023 02:45:00,0.1617
05/04/2023 03:00:00,0.1625
05/04/2023 03:15:00,0.1632
05/04/2023 03:30:00,0.1639
05/04/2023 03:45:00,0.1643
05/04/2023 04:00:00,0.1642
05/04/2023 04:15:00,0.1636
05/04/2023 04:30:00,0.1646
05/04/2023 04:45:00,0.1646
05/04/2023 05:00:00,0.1651
05/04/2023 05:15:00,0.1641
05/04/2023 05:30:00,0.1643
05/04/2023 05:45:00,0.164
05/04/2023 06:00:00,0.1642
05/04/2023 06:15:00,0.1657
05/04/2023 06:30:00,0.1639
05/04/2023 06:45:00,0.1631
05/04/2023 07:00:00,0.1623
05/04/2023 07:15:00,0.1609
05/04/2023 07:30:00,0.1612
05/04/2023 07:45:00,0.1619
05/04/2023 08:00:00,0.1616
05/04/2023 08:15:00,0.1604
05/04/2023 08:30:00,0.1602
05/04/2023 08:45:00,0.1595
05/04/2023 09:00:00,0.1595
05/04/2023 09:15:00,0.1597
05/04/2023 09:30:00,0.1577
05/04/2023 09:45:00,0.1569
05/04/2023 10:00:00,0.1546
05/04/2023 10:15:00,0.1532
05/04/2023 10:30:00,0.1527
05/04/2023 10:45:00,0.1526
05/04/2023 11:00:00,0.1522
05/04/2023 11:15:00,0.1517
05/04/2023 11:30:00,0.1509
05/04/2023 11:45:00,0.1535
05/04/2023 12:00:00,0.1522
05/04/2023 12:15:00,0.1518
05/04/2023 12:30:00,1.4753
05/04/2023 12:45:00,1.6202
05/04/2023 13:00:00,1.6098
05/04/2023 13:15:00,1.59
05/04/2023 13:30:00,1.5679
05/04/2023 13:45:00,1.5708
05/04/2023 14:00:00,1.5911
05/04/2023 14:15:00,1.5656
05/04/2023 14:30:00,1.5795
05/04/2023 14:45:00,1.3678
05/04/2023 15:00:00,0.1689
05/04/2023 15:15:00,0.5177
05/04/2023 15:30:00,1.5576
05/04/2023 15:45:00,1.5268
05/04/2023 16:00:00,1.5178
05/04/2023 16:15:00,1.5353
05/04/2023 16:30:00,1.5328
05/04/2023 16:45:00,1.5342
05/04/2023 17:00:00,0.7982
05/04/2023 17:15:00,0.1683
05/04/2023 17:30:00,0.9204
05/04/2023 17:45:00,1.5276
05/04/2023 18:00:00,1.502
05/04/2023 18:15:00,1.5056
05/04/2023 18:30:00,1.4995
05/04/2023 18:45:00,1.1948
05/04/2023 19:00:00,0.2136
05/04/2023 19:15:00,0.2155
05/04/2023 19:30:00,0.2159
05/04/2023 19:45:00,0.1687
05/04/2023 20:00:00,0.1614
05/04/2023 20:15:00,0.1629
05/04/2023 20:30:00,0.1639
05/04/2023 20:45:00,0.1627
05/04/2023 21:00:00,0.1634
05/04/2023 21:15:00,0.1643
05/04/2023 21:30:00,0.1654
05/04/2023 21:45:00,0.1657
05/04/2023 22:00:00,0.1597
05/04/2023 22:15:00,0.1605
05/04/2023 22:30:00,0.1573
05/04/2023 22:45:00,0.1576
05/04/2023 23:00:00,0.1585
05/04/2023 23:15:00,0.1587
05/04/2023 23:30:00,0.1606
05/04/2023 23:45:00,0.1595
05/05/2023 00:00:00,0.1589
05/05/2023 00:15:00,0.1606
05/05/2023 00:30:00,0.1627
05/05/2023 00:45:00,0.1613
05/05/2023 01:00:00,0.1633
05/05/2023 01:15:00,0.1636
05/05/2023 01:30:00,0.163
05/05/2023 01:45:00,0.1649
05/05/2023 02:00:00,0.1661
05/05/2023 02:15:00,0.1654
05/05/2023 02:30:00,0.1646
05/05/2023 02:45:00,0.1663
05/05/2023 03:00:00,0.1683
05/05/2023 03:15:00,0.1676
05/05/2023 03:30:00,0.1681
05/05/2023 03:45:00,0.1687
05/05/2023 04:00:00,0.169
05/05/2023 04:15:00,0.1693
05/05/2023 04:30:00,0.1681
05/05/2023 04:45:00,0.1701
05/05/2023 05:00:00,0.1725
05/05/2023 05:15:00,0.173
05/05/2023 05:30:00,0.174
05/05/2023 05:45:00,0.1731
05/05/2023 06:00:00,0.1689
05/05/2023 06:15:00,0.1684
05/05/2023 06:30:00,0.1677
05/05/2023 06:45:00,0.1673
05/05/2023 07:00:00,0.1647
05/05/2023 07:15:00,0.1656
05/05/2023 07:30:00,0.1671
05/05/2023 07:45:00,0.1669
05/05/2023 08:00:00,0.1687
05/05/2023 08:15:00,0.1725
05/05/2023 08:30:00,0.1725
05/05/2023 08:45:00,0.1704
05/05/2023 09:00:00,0.1673
05/05/2023 09:15:00,0.1721
05/05/2023 09:30:00,0.1671
05/05/2023 09:45:00,0.1632
05/05/2023 10:00:00,0.1626
05/05/2023 10:15:00,0.16
05/05/2023 10:30:00,0.1613
05/05/2023 10:45:00,0.1608
05/05/2023 11:00:00,0.1647
05/05/2023 11:15:00,0.1616
05/05/2023 11:30:00,0.1601
05/05/2023 11:45:00,0.1609
05/05/2023 12:00:00,0.1601
05/05/2023 12:15:00,0.1601
05/05/2023 12:30:00,0.1616
05/05/2023 12:45:00,0.1653
05/05/2023 13:00:00,0.1666
05/05/2023 13:15:00,0.1671
05/05/2023 13:30:00,0.1677
05/05/2023 13:45:00,0.1676
05/05/2023 14:00:00,0.1674
05/05/2023 14:15:00,0.1633
05/05/2023 14:30:00,0.1632
05/05/2023 14:45:00,0.1628
05/05/2023 15:00:00,0.1603
05/05/2023 15:15:00,0.1632
05/05/2023 15:30:00,0.1638
05/05/2023 15:45:00,0.164
05/05/2023 16:00:00,0.7751
05/05/2023 16:15:00,1.5673
05/05/2023 16:30:00,1.5578
05/05/2023 16:45:00,1.5378
05/05/2023 17:00:00,1.5339
05/05/2023 17:15:00,1.5223
05/05/2023 17:30:00,1.5141
05/05/2023 17:45:00,1.5321
05/05/2023 18:00:00,1.524
05/05/2023 18:15:00,1.5215
05/05/2023 18:30:00,0.3171
05/05/2023 18:45:00,0.1581
05/05/2023 19:00:00,0.1593
05/05/2023 19:15:00,0.1606
05/05/2023 19:30:00,0.1603
05/05/2023 19:45:00,0.1609
05/05/2023 20:00:00,0.1597
05/05/2023 20:15:00,0.16
05/05/2023 20:30:00,0.1601
05/05/2023 20:45:00,0.1586
05/05/2023 21:00:00,0.1585
05/05/2023 21:15:00,0.1578
05/05/2023 21:30:00,0.1565
05/05/2023 21:45:00,0.1582
05/05/2023 22:00:00,0.1598
05/05/2023 22:15:00,0.1583
05/05/2023 22:30:00,0.1582
05/05/2023 22:45:00,0.1571
05/05/2023 23:00:00,0.1609
05/05/2023 23:15:00,0.1602
05/05/2023 23:30:00,0.1595
05/05/2023 23:45:00,0.1628
05/06/2023 00:00:00,0.1631
05/06/2023 00:15:00,0.1638
05/06/2023 00:30:00,0.1645
05/06/2023 00:45:00,0.1653
05/06/2023 01:00:00,0.1658
05/06/2023 01:15:00,0.167
05/06/2023 01:30:00,0.169
05/06/2023 01:45:00,0.1686
05/06/2023 02:00:00,0.1692
05/06/2023 02:15:00,0.1686
05/06/2023 02:30:00,0.1713
05/06/2023 02:45:00,0.1712
05/06/2023 03:00:00,0.174
05/06/2023 03:15:00,0.1702
05/06/2023 03:30:00,0.1721
05/06/2023 03:45:00,0.1709
05/06/2023 04:00:00,0.1733
05/06/2023 04:15:00,0.1718
05/06/2023 04:30:00,0.1733
05/06/2023 04:45:00,0.1726
05/06/2023 05:00:00,0.175
05/06/2023 05:15:00,0.1748
05/06/2023 05:30:00,0.1711
05/06/2023 05:45:00,0.1702
05/06/2023 06:00:00,0.1714
05/06/2023 06:15:00,0.1686
05/06/2023 06:30:00,0.17
05/06/2023 06:45:00,0.1683
05/06/2023 07:00:00,0.1697
05/06/2023 07:15:00,0.1662
05/06/2023 07:30:00,0.1686
05/06/2023 07:45:00,0.1686
05/06/2023 08:00:00,0.1688
05/06/2023 08:15:00,0.1665
05/06/2023 08:30:00,0.1693
05/06/2023 08:45:00,0.1669
05/06/2023 09:00:00,0.1672
05/06/2023 09:15:00,0.1658
05/06/2023 09:30:00,0.1693
05/06/2023 09:45:00,0.1682
05/06/2023 10:00:00,0.1642
05/06/2023 10:15:00,0.1652
05/06/2023 10:30:00,0.163
05/06/2023 10:45:00,0.1628
05/06/2023 11:00:00,0.1628
05/06/2023 11:15:00,0.1625
05/06/2023 11:30:00,0.1567
05/06/2023 11:45:00,0.1581
05/06/2023 12:00:00,0.1595
05/06/2023 12:15:00,0.1623
05/06/2023 12:30:00,0.1638
05/06/2023 12:45:00,0.1648
05/06/2023 13:00:00,0.1664
05/06/2023 13:15:00,0.1679
05/06/2023 13:30:00,0.1672
05/06/2023 13:45:00,0.1648
05/06/2023 14:00:00,0.1651
05/06/2023 14:15:00,0.1612
05/06/2023 14:30:00,0.3538
05/06/2023 14:45:00,1.7066
05/06/2023 15:00:00,1.709
05/06/2023 15:15:00,1.689
05/06/2023 15:30:00,1.6764
05/06/2023 15:45:00,1.6522
05/06/2023 16:00:00,0.6079
05/06/2023 16:15:00,0.3377
05/06/2023 16:30:00,0.3377
05/06/2023 16:45:00,1.6249
05/06/2023 17:00:00,1.5918
05/06/2023 17:15:00,1.5773
05/06/2023 17:30:00,1.5742
05/06/2023 17:45:00,1.5648
05/06/2023 18:00:00,1.543
05/06/2023 18:15:00,1.5127
05/06/2023 18:30:00,1.5055
05/06/2023 18:45:00,1.5024
05/06/2023 19:00:00,1.48
05/06/2023 19:15:00,1.4648
05/06/2023 19:30:00,0.2627
05/06/2023 19:45:00,0.1401
05/06/2023 20:00:00,0.1395
05/06/2023 20:15:00,0.1398
05/06/2023 20:30:00,0.141
05/06/2023 20:45:00,0.1405
05/06/2023 21:00:00,0.1401
05/06/2023 21:15:00,0.1385
05/06/2023 21:30:00,0.1397
05/06/2023 21:45:00,0.1391
05/06/2023 22:00:00,0.1379
05/06/2023 22:15:00,0.1378
05/06/2023 22:30:00,0.1373
05/06/2023 22:45:00,0.138
05/06/2023 23:00:00,0.1363
05/06/2023 23:15:00,0.1373
05/06/2023 23:30:00,0.1379
05/06/2023 23:45:00,0.1374
05/07/2023 00:00:00,0.1378
05/07/2023 00:15:00,0.1391
05/07/2023 00:30:00,0.1405
05/07/2023 00:45:00,0.1404
05/07/2023 01:00:00,0.1406
05/07/2023 01:15:00,0.1416
05/07/2023 01:30:00,0.1419
05/07/2023 01:45:00,0.1431
05/07/2023 02:00:00,0.1434
05/07/2023 02:15:00,0.1445
05/07/2023 02:30:00,0.1443
05/07/2023 02:45:00,0.1446
05/07/2023 03:00:00,0.1445
05/07/2023 03:15:00,0.145
05/07/2023 03:30:00,0.1474
05/07/2023 03:45:00,0.1473
05/07/2023 04:00:00,0.1474
05/07/2023 04:15:00,0.1477
05/07/2023 04:30:00,0.1481
05/07/2023 04:45:00,0.1488
05/07/2023 05:00:00,0.1489
05/07/2023 05:15:00,0.1458
05/07/2023 05:30:00,0.1464
05/07/2023 05:45:00,0.147
05/07/2023 06:00:00,0.1483
05/07/2023 06:15:00,0.1466
05/07/2023 06:30:00,0.1457
05/07/2023 06:45:00,0.1449
05/07/2023 07:00:00,0.1467
05/07/2023 07:15:00,0.1458
05/07/2023 07:30:00,0.1484
05/07/2023 07:45:00,0.1476
05/07/2023 08:00:00,0.1491
05/07/2023 08:15:00,0.147
05/07/2023 08:30:00,0.1473
05/07/2023 08:45:00,0.1482
05/07/2023 09:00:00,0.1448
05/07/2023 09:15:00,0.1446
05/07/2023 09:30:00,0.1436
05/07/2023 09:45:00,0.1421
05/07/2023 10:00:00,0.1444
05/07/2023 10:15:00,0.1455
05/07/2023 10:30:00,0.1462
05/07/2023 10:45:00,0.1455
05/07/2023 11:00:00,0.1448
05/07/2023 11:15:00,0.1439
05/07/2023 11:30:00,0.1432
05/07/2023 11:45:00,0.142
05/07/2023 12:00:00,0.1416
05/07/2023 12:15:00,0.14
05/07/2023 12:30:00,0.142
05/07/2023 12:45:00,0.143
05/07/2023 13:00:00,0.1432
05/07/2023 13:15:00,0.1429
05/07/2023 13:30:00,0.1432
05/07/2023 13:45:00,0.1433
05/07/2023 14:00:00,0.1443
05/07/2023 14:15:00,0.1411
05/07/2023 14:30:00,0.1403
05/07/2023 14:45:00,0.1398
05/07/2023 15:00:00,0.1393
05/07/2023 15:15:00,0.1417
05/07/2023 15:30:00,0.1425
05/07/2023 15:45:00,0.141
05/07/2023 16:00:00,0.1407
05/07/2023 16:15:00,0.1409
05/07/2023 16:30:00,0.1399
05/07/2023 16:45:00,0.1409
05/07/2023 17:00:00,0.1396
05/07/2023 17:15:00,0.1398
05/07/2023 17:30:00,0.1396
05/07/2023 17:45:00,0.1388
05/07/2023 18:00:00,0.1382
05/07/2023 18:15:00,0.1372
05/07/2023 18:30:00,0.1364
05/07/2023 18:45:00,0.1357
05/07/2023 19:00:00,0.1343
05/07/2023 19:15:00,0.134
05/07/2023 19:30:00,0.1349
05/07/2023 19:45:00,0.1347
05/07/2023 20:00:00,0.1364
05/07/2023 20:15:00,0.1345
05/07/2023 20:30:00,0.1353
05/07/2023 20:45:00,0.1344
05/07/2023 21:00:00,0.1354
05/07/2023 21:15:00,0.1363
05/07/2023 21:30:00,0.1372
05/07/2023 21:45:00,0.1378
05/07/2023 22:00:00,0.1384
05/07/2023 22:15:00,0.1366
05/07/2023 22:30:00,0.1337
05/07/2023 22:45:00,0.1336
05/07/2023 23:00:00,0.135
05/07/2023 23:15:00,0.1351
05/07/2023 23:30:00,0.1354
05/07/2023 23:45:00,0.1358
05/08/2023 00:00:00,0.1355
05/08/2023 00:15:00,0.1376
05/08/2023 00:30:00,0.1391
05/08/2023 00:45:00,0.1395
05/08/2023 01:00:00,0.1399
05/08/2023 01:15:00,0.1398
05/08/2023 01:30:00,0.1409
05/08/2023 01:45:00,0.1416
05/08/2023 02:00:00,0.1417
05/08/2023 02:15:00,0.1426
05/08/2023 02:30:00,0.1436
05/08/2023 02:45:00,0.1436
05/08/2023 03:00:00,0.1441
05/08/2023 03:15:00,0.1422
05/08/2023 03:30:00,0.1423
05/08/2023 03:45:00,0.1406
05/08/2023 04:00:00,0.1414
05/08/2023 04:15:00,0.142
05/08/2023 04:30:00,0.1426
05/08/2023 04:45:00,0.1428
05/08/2023 05:00:00,0.1423
05/08/2023 05:15:00,0.144
05/08/2023 05:30:00,0.1442
05/08/2023 05:45:00,0.144
05/08/2023 06:00:00,0.1423
05/08/2023 06:15:00,0.1419
05/08/2023 06:30:00,0.1422
05/08/2023 06:45:00,0.1436
05/08/2023 07:00:00,0.142
05/08/2023 07:15:00,0.1422
05/08/2023 07:30:00,0.1411
05/08/2023 07:45:00,0.1418
05/08/2023 08:00:00,0.1415
05/08/2023 08:15:00,0.1391
05/08/2023 08:30:00,0.1366
05/08/2023 08:45:00,0.1363
05/08/2023 09:00:00,0.1338
05/08/2023 09:15:00,0.133
05/08/2023 09:30:00,0.1333
05/08/2023 09:45:00,0.1336
05/08/2023 10:00:00,0.1297
05/08/2023 10:15:00,0.1277
05/08/2023 10:30:00,0.5874
05/08/2023 10:45:00,1.7916
05/08/2023 11:00:00,1.7771
05/08/2023 11:15:00,1.8056
05/08/2023 11:30:00,1.8146
05/08/2023 11:45:00,1.8408
05/08/2023 12:00:00,1.8454
05/08/2023 12:15:00,1.8586
05/08/2023 12:30:00,1.8597
05/08/2023 12:45:00,1.481
05/08/2023 13:00:00,1.8163
05/08/2023 13:15:00,1.8566
05/08/2023 13:30:00,1.8247
05/08/2023 13:45:00,1.8329
05/08/2023 14:00:00,1.8239
05/08/2023 14:15:00,1.8322
05/08/2023 14:30:00,1.8476
05/08/2023 14:45:00,1.8398
05/08/2023 15:00:00,1.8173
05/08/2023 15:15:00,1.8068
05/08/2023 15:30:00,1.7967
05/08/2023 15:45:00,1.7796
05/08/2023 16:00:00,1.7446
05/08/2023 16:15:00,1.7384
05/08/2023 16:30:00,1.7279
05/08/2023 16:45:00,1.821
05/08/2023 17:00:00,1.7858
05/08/2023 17:15:00,1.7885
05/08/2023 17:30:00,1.7902
05/08/2023 17:45:00,1.7447
05/08/2023 18:00:00,1.7358
05/08/2023 18:15:00,1.6821
05/08/2023 18:30:00,1.6666
05/08/2023 18:45:00,1.6529
05/08/2023 19:00:00,1.3146
05/08/2023 19:15:00,1.5472
05/08/2023 19:30:00,1.0889
05/08/2023 19:45:00,1.5439
05/08/2023 20:00:00,0.4775
05/08/2023 20:15:00,0.1479
05/08/2023 20:30:00,0.1465
05/08/2023 20:45:00,0.1481
05/08/2023 21:00:00,0.5721
05/08/2023 21:15:00,0.1503
05/08/2023 21:30:00,0.1495
05/08/2023 21:45:00,0.1482
05/08/2023 22:00:00,0.1471
05/08/2023 22:15:00,0.1444
05/08/2023 22:30:00,0.1439
05/08/2023 22:45:00,0.1479
05/08/2023 23:00:00,0.1462
05/08/2023 23:15:00,0.1488
05/08/2023 23:30:00,0.1476
05/08/2023 23:45:00,0.1497
05/09/2023 00:00:00,0.15
05/09/2023 00:15:00,0.1519
05/09/2023 00:30:00,0.1545
05/09/2023 00:45:00,0.1543
05/09/2023 01:00:00,0.1549
05/09/2023 01:15:00,0.1578
05/09/2023 01:30:00,0.1601
05/09/2023 01:45:00,0.1597
05/09/2023 02:00:00,0.1605
05/09/2023 02:15:00,0.1587
05/09/2023 02:30:00,0.1612
05/09/2023 02:45:00,0.1648
